微博id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
CdZW7FlBr,iPad 的充电器和 iPhone 充电器上的 USB 插座是反的。如果你把两个充电器并排插在接线板上，然后从其中一个上面拔下 USB 插头，想插到另一个上面去，就需要转一下方向。  ,无,无,2015-04-19 15:29,微博 weibo.com,10,3,17
CdZei0bmw,刘晓庆年轻时候，有阵子基本上全国人民就看她一个。你去商店买个镜子，背面印的是刘晓庆；买个相框，里面画片也是刘晓庆。那会儿要是有智能手机，出厂默认桌面肯定都是刘晓庆。这一方面是那会儿明星比较少，另外没现在这么多打针动刀的手段，所以好看的就更少。同样 Organic 的美女还有后来的赵明明。  ,无,无,2015-04-19 13:41,微博 weibo.com,19,13,20
CdB0Qx14Q,东莞：病人持刀劫持女护士 男医生挺身换人质被奉男神 这个事情中，那名主动要求替护士当人质的医生固然给人们留下了深刻的印象，但最神奇还是：用刀挟持人质这种案件，可以因为“并没有恶意”、“并未伤害到人”，就“批评教育了他一顿，当天晚上就把他给放了”。现场:护士遭挟持 医生英雄救美换人质被赞男神  ,无,无,2015-04-17 00:02,微博 weibo.com,36,190,33
CdyVOoLAv,无论是在科学领域，还是在生活中，脑子里绷着“可证伪性”这根弦，就不容易被忽悠。对了，跟你们说个秘密：我身负一阳指六脉神剑九阴真经降龙十八掌等四十多种绝世武功但师傅不让我在外人面前显露再加上我今天感冒了所以你打死我我都不会出招的。  ,无,无,2015-04-16 18:44,微博 weibo.com,39,52,35
CdoZW2LGq,最近的生活是：白天打一整天电话，晚上看四小时代码。略有些吐血，好在打电话、看代码都有了一些成果。  ,无,无,2015-04-15 17:26,微博 weibo.com,38,3,15
CdoKXztfj,搞研究，就要大胆挑战看起来不可能的方向。如果一件事不困难，就不值得去做。  ,无,无,2015-04-15 16:49,微博 weibo.com,54,23,18
Cdo5yEEe7,美国弗吉尼亚一所大学 2009 年发了一篇 Paper，统计了不同职业的离婚率。发现舞蹈演员的离婚率最高，而各种工程师的离婚率普遍都比较低。  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/53899d01jw1er69nsbj09j20lt0fs0wm.jpg,http://ww3.sinaimg.cn/large/53899d01jw1er699c84ucj20gs0oaq6q.jpg",无,2015-04-15 15:07,微博 weibo.com,34,82,56
CdmGLrArN,我估计爱“内存清理”的人，也特别爱存钱。  ,无,无,2015-04-15 11:34,微博 weibo.com,55,25,27
Cdg1DBtpZ,因女友看了《来自星星的你》患上金秀贤综合症而遭伤害的男同志们，复仇者联盟替你们复仇来了。带她们去看《复仇者联盟2：奥创纪元》，然后把你的手机壁纸换成里面演 Dr. Helen Cho 的那个金秀贤。  [组图共3张] 原图 ,"http://ww1.sinaimg.cn/large/53899d01jw1er5a3ksazdj20ql0lxjuu.jpg,http://ww2.sinaimg.cn/large/53899d01jw1er5a4c7ddcj20he0cgwfx.jpg,http://ww1.sinaimg.cn/large/53899d01jw1er5a54jz3fj20zk0nnq8j.jpg",无,2015-04-14 18:36,微博 weibo.com,40,23,27
CdfHooVu6,最近看简历看到头发昏，不过真正让人眼前一亮的简历确实还是少数。合格的简历起码要条理清晰，重点突出。好的简历会针对具体应聘职位定制内容。牛人的简历字数可能不多，但每一句后面都有故事。比如 Rob Pike 的简历里写的：“I created UNIX”。  ,无,无,2015-04-14 17:46,微博 weibo.com,53,115,41
CdcDx8nDZ,“金屋藏娇”这个成语说的是汉武帝和他表妹陈阿娇的故事。陈阿娇母亲是汉文帝的大女儿馆陶公主。馆陶公主五十多岁时看上了一个十三岁的小鲜肉，然后开始养成计划（可能是逆光源氏计划最早的实例），养到十八岁开始食用。她临死前还要求和小鲜肉合葬，而不和亡夫合葬。对了，馆陶公主的名字叫刘嫖。  ,无,无,2015-04-14 09:58,微博 weibo.com,28,14,19
Cd5aFxzmf,听说年底会给优秀员工发红色小客车和绿色小客车，大家都很兴奋。  原图 ,http://ww1.sinaimg.cn/large/53899d01jw1er3y7wvpkoj20g005w752.jpg,无,2015-04-13 14:58,微博 weibo.com,30,10,18
CcZtWs97j,我以为 Windows 堆栈溢出那些技巧要成为屠龙之术了，但没想到在遥远的东方还有一条龙……  ,无,无,2015-04-13 00:29,微博 weibo.com,39,12,11
CcVyGfw0e,看一个不会踢球的人如何在职业球队混饭 20 年一球未进获封“巴西球王”：史上第一骗子！20年生涯0进球 获赞巴西球王。”……从加入球队第一天起就开始诈伤……当他无法继续演下去的时候，凯撒就会在朋友的引荐下再同另外的俱乐部签约……拿出一个玩具大哥大在队友面前胡乱说着英语，造成自己正和海外俱乐部联系的假象……“  ,无,无,2015-04-12 14:30,微博 weibo.com,12,34,12
CcNEelrY8,周末和同事去东莞听 0ops 的队长 slipper 讲在 CodeGate 夺冠的一些八卦。小伙子看起来很聪明，也很谦虚。我曾跟吴石开玩笑说组个 CTF 老年队，队名“夕阳红”。吴石说 CTF 要比体力比速度，咱们肯定不行。这两天看到一些对 CTF 的古怪评论，我觉得对事物的看法有偏颇倒没什么，但别互相看不起啊。  ,无,无,2015-04-11 18:21,微博 weibo.com,28,30,9
CctooulJw,同志们，百晓生搞一个兵器谱排名，结果就第二杀了第一，第三又杀了第二。二桃杀三士的当不能上啊。  ,无,无,2015-04-09 14:47,iPhone 5s,30,11,13
CcrlSD6Py,据说灶王爷就相当于摄像头，在人家里盯一年，到腊月二十三就去跟玉皇大帝汇报。所以有多少户人家就有多少个灶王爷。这么多灶王爷，打哪儿聘的呢？我猜那些活着好打小报告的，死后就继续当了灶王爷。有道是：柴火烟熏出来贼眼滴溜溜看人是非，关东糖粘不住贱嘴吧嗒嗒打小报告。  ,无,无,2015-04-09 09:36,微博 weibo.com,62,57,27
CcqUTzsOv,老毕救警察，空姐救老毕，汪峰救中国。  ,无,无,2015-04-09 08:29,iPhone 5s,51,43,36
CcmK37Wl5,这个游戏图标乍一看以为是女儿国王抢了唐僧的五佛冠。  原图 ,http://ww3.sinaimg.cn/large/53899d01jw1eqyi2pb6fzj204k04e74d.jpg,无,2015-04-08 21:51,iPad客户端,27,3,15
CcjWZbOOf,毕姥爷这事儿之后，餐饮业估计雪上加霜，洗浴业倒可能枯木逢春。以后聚会都下大池子。  ,无,无,2015-04-08 14:45,微博 weibo.com,58,63,37
Cci3AkuFa,搞网络实名制，可以说是为了让人们对自己在网上的言行负责；禁止人肉搜索，可以说是为了保护公民在网上的隐私权。所以，这两件事儿你支持哪个我都能理解，但如果你都支持……  ,无,无,2015-04-08 09:56,微博 weibo.com,28,25,22
CcbUbAuHK,我比较早开始使用百度空间。在我的忽悠下，国内安全界很多人都在百度空间开设了自己的 Blog。同时，我也是改版后比较早停止使用的人。后来听说主持改版的 PM 弄完这事儿后就离开了。我写了首诗：轻轻的他走了，正如他轻轻的来。他轻轻的开会， 搞烂本来挺好的产品。给接任者，留下，一个，烂摊子。  原图 ,http://ww2.sinaimg.cn/large/53899d01jw1eqx6872pttj20hu0g70vb.jpg,无,2015-04-07 18:16,微博 weibo.com,45,113,62
CcalGsP6G,为什么要和一流人才一起工作呢？前几年有一个研究：一个胖子，如果交了一个瘦子朋友，那他自己瘦下来的可能性有40%；如果他交了一个胖子朋友，则瘦下来的可能性只有15%。  ,无,无,2015-04-07 14:18,微博 weibo.com,50,80,47
Cc9f59FgQ,纽约布鲁克林的格林堡公园里，有一座“监狱船烈士纪念碑”，是为了纪念独立战争期间死在英军监狱船上人而设立。本周一，几个艺术家在这座纪念碑的顶端粘上了一座爱德华·斯诺登的半身像。当然，下午就被警察给拆了。  原图 ,http://ww1.sinaimg.cn/large/53899d01jw1eqwugzx4nkj20d70kudld.jpg,无,2015-04-07 11:29,微博 weibo.com,21,12,6
Cc8rb4jAA,以前感冒的时候，经常有天然呆对我说：医生也会生病？然后我每次都要说明：首先，我不是医生；其次，奥特曼也会生病。今天早晨，我听说某黑客的信用卡在洛杉矶被盗刷了……  ,无,无,2015-04-07 09:26,微博 weibo.com,72,34,34
Cc2IryWmK,这东西在咱们国家不合法，要不然，阿里的朋友过生日送这个，倒是极讨口彩。  原图 ,http://ww4.sinaimg.cn/large/53899d01jw1eqw1nuz6zpj20hs0e5dhk.jpg,无,2015-04-06 18:53,微博 weibo.com,21,6,11
Cc2EorINK,当年微软发布 Visual Studio 2010 的时候，专门为中国程序员整了个 YY 小短片，女主角还有几分像秦岚。但后来发 Visual Studio 2013 的时候就少了这个仪式。我觉得应该去白宫网站请愿，让他们每个版本都整一个。  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/53899d01jw1eqw14o1a5kj20c308wglx.jpg,http://ww1.sinaimg.cn/large/53899d01jw1eqw134584ij20c308wt8s.jpg",无,2015-04-06 18:43,微博 weibo.com,51,40,18
Cc23u8xdh,作为一个中国人，看到中国旅行团在国外各种丢人，我心情会很复杂。一方面事儿不是我干的，而且我觉得自己和那些人很不同。另一方面，我确实和他们长得差不多。国内很多穆斯林看那些恐怖分子，估计感受类似。这可能真没什么好办法，人无法选择自己的出身，我只能更坚定地不插队不随地吐痰过马路等红灯。  ,无,无,2015-04-06 17:12,微博 weibo.com,190,113,33
Cc0wigXHB,对《Firefly》被砍充满怨念（http://t.cn/RAMykxf）还有这位：  原图 ,http://ww1.sinaimg.cn/large/53899d01jw1eqvryxo786j20hs0u0gr1.jpg,无,2015-04-06 13:17,微博 weibo.com,5,4,2
CbTfeBhEy,对 4 月 2 日在肯尼亚大学发生的事（http://t.cn/RAcK4BV）有很多称呼，“枪袭事件”，“遭袭事件”、“恐怖袭击”、“校园惨案”……但最恰当的叫法应该是：宗教屠杀。一百多名不能背诵出穆斯林祈祷文，或参加过基督教服务的学生，被杀死在教室里。  原图 ,http://ww3.sinaimg.cn/large/53899d01jw1equvuktkb7j20qo0f00wn.jpg,无,2015-04-05 18:46,微博 weibo.com,997,3642,1402
CbT0Ld3Ml,忽然想起当年《Castle》在第一集里专门设计的这一幕，真是让热爱《Firefly》的人恨的牙痒。  原图 ,http://ww2.sinaimg.cn/large/53899d01jw1equutorbujj20m80cjq5w.jpg,无,2015-04-05 18:10,微博 weibo.com,21,9,9
CbRZNuwr2,我以前一直有个疑惑：滑冰鞋的冰刀那么锋利，比赛前还要专门磨，一旦摔跤，岂不是可能伤到人？今天才知道果然有这个可能，所以类似短道速滑这种比较容易摔的比赛，选手穿的衣服都是凯夫拉的……  ,无,无,2015-04-05 15:35,微博 weibo.com,29,32,36
CbRcO5c4N,"这幅画名叫：""Painting on White Background for the Cell of a Recluse I""，据说价值两千万英镑。  原图 ",http://ww1.sinaimg.cn/large/53899d01jw1equmorxqs5j20cs09gq37.jpg,无,2015-04-05 13:34,微博 weibo.com,15,38,21
CbPAeBw3a,1999 年，在未找到尸体的情况下，赵作海被法院以故意杀人罪判处死刑，缓期二年执行。2010 年，该案的“死者”忽然出现。然后检方承认审理期间存在刑讯逼供，涉嫌刑讯逼供的三名公安人员两人被刑拘，一人在逃。赵作海出狱后获 50 万元国家赔偿，但不久后被骗去参加传销，仅一年时间被骗近 20 万元。  ,无,无,2015-04-05 09:27,微博 weibo.com,33,82,20
CbHpJtTHq,小时候附近有一家媳妇特别泼，油盐不进滚刀肉。后来那男的实在受不了，要离婚。滚刀肉抱着个瓶子，跑到公婆家，喝了几口躺倒，大喊不活了。后来送到医院洗胃，医生说洗出来的确实有敌敌畏气味，但更多好像是橘子水。但就这么着，那家也不敢再提离婚了。  ,无,无,2015-04-04 12:39,微博 weibo.com,16,4,17
CbHh2cuUD,给机械键盘配拔键器只能算是本分，配一支用于从按键缝隙夹出食物残渣的镊子就是人性化了。  ,无,无,2015-04-04 12:17,微博 weibo.com,43,20,25
CbAGZ4Fl7,和两个同事讨论一项技术，请其中一位写了代码。刚才他把代码发给我，我一编译，编译器访问越界了。我正在思考这是偶然还是必然……  ,无,无,2015-04-03 19:32,微博 weibo.com,19,51,35
CbyIf19w1,之前写过一个比较笼统的招聘（http://t.cn/RAcDKID），我们最想寻找的是：有野心追求个人成就，也明白合作的意义，充满想象力和好奇心，充满对技术的热情，想到绝妙点子会心跳加快，将想法实现时极度兴奋，拥有全局视野的独立思考者。今年 HR 和老板都跟我说：尽管找一流人才，保证薪酬和能力相匹配。  ,无,无,2015-04-03 14:30,微博 weibo.com,28,50,23
Cbxj2mQIt,"2001年撞机事件后，一名美军高级情报官说：Something like 90% of China's military computer systems use Windows and Intel chips. They know if they attack us, we have an even greater capability at NSA to go after them. No one has been working on offensive info-war longer than we have.  ",无,无,2015-04-03 10:55,微博 weibo.com,21,35,22
CbhjTwpYl,中午在地铁站边上看到一个五、六岁的小孩手里拿着一台 C118。  ,无,无,2015-04-01 18:13,微博 weibo.com,19,23,29
CbebGeG8r,基地组织几个主要领导人被美军击毙后，组织由地上转入地下，行动则由线下转为线上。并和后起之秀伊斯兰国秘密成立了 ALQaeda-ISIS 联合行动中心，开出百万美金外加 72 个处女的酬劳面向全球招募黑客。据悉，国内已有几个黑客准备加入。不过为掩人耳目，他们对外都宣称是要去 FireEye 等美国公司。  ,无,无,2015-04-01 10:14,微博 weibo.com,46,119,69
Cb9jSuOJn,我在 CanSecWest 2015 演讲的PPT：Sexrets_of_LoadLibrary_CSW2015.pdf  ,无,无,2015-03-31 21:51,微博 weibo.com,40,39,11
Cb8TzpVIs,读微软报告不能轻易开全屏，做配色的只想着企业的 CI，完全不考虑读者感受。刚才鼠标滚轮一搓，翻出这么蓝汪汪的一页，吓死我了。  原图 ,http://ww2.sinaimg.cn/large/53899d01jw1eqp78al7r9j20m80go41n.jpg,无,2015-03-31 20:46,微博 weibo.com,57,71,45
Cb8pIr4b9,我在 @知乎 回答了【不能提供经济支持的男人能要吗？】：如果爱情是无条件的，那就意味着爱情是随机的、随便的，可以随便爱上什么人，早晨出门碰上的第一个人就是佳侣良伴，就像另外60亿人一样。 所以，爱情是有条件的。爱一个人，实际上是爱其所具有的某些属性，比如：才… http://t.cn/RAqvNJE  ,无,无,2015-03-31 19:33,微博 weibo.com,29,32,10
CaWOsew02,我发现这两天不少人发微博都带着辣椒面儿。人类虽然没有发情期，也存在季节性神经周期。每年到了三、四月，在下丘脑节律控制核团的操纵下，整个人会比较亢奋，容易交配，也容易激动，容易瞎斗。希望大家能压制一下动物本能，咱们这行刚有点起色，不说互相帮衬，起码别互相拆台吧。  原图 ,http://ww2.sinaimg.cn/large/53899d01jw1eqnpv8j5nsj20c808fq4y.jpg,无,2015-03-30 14:01,微博 weibo.com,44,44,17
